"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02"
394414,"Brevard, NC",557,92600,93000,93400,93600,93800,94000,94300,94700,95300,96200,97100,98000,98900,99700,100300,101000,101500,101900,102400,102800,103200,103900,104600,105200,105700,106100,106500,106900,107200,107600,108000,108400,109000,109900,110900,111600,112300,113000,113500,113900,114300,114600,114800,114900,115200,115700,116200,116800,117400,118000,118700,119400,120100,120800,121400,122000,122700,123500,124500,125400,126200,127000,127600,128300,128900,129400,129900,130500,131100,132100,133200,134300,135200,135900,136600,137100,137600,138100,138700,140100,141900,142900,143000,143300,143900,144900,146100,147300,148500,149500,150400,151000,151200,151100,151000,150900,151200,151900,153000,154500,156200,158100,160300,162500,164600,166700,169000,171200,173500,175900,178500,181600,185200,188900,192200,194800,196600,198000,199800,202200,204700,207200,209400,211200,212600,213400,214000,214700,215600,216700,217400,217400,216700,215200,213300,211500,210200,209600,209800,210500,211400,212200,212700,213200,213500,213500,213100,212500,211800,210900,210100,209500,209200,209000,208900,209000,209100,209000,208500,207700,206800,205700,204400,203300,202600,202200,202400,201800,200300,199100,198800,198700,197800,196800,195800,194300,192400,190700,189100,187500,186700,186300,185900,185600,185800,186100,186000,185400,185000,184600,184000,183700,183800,184200,184700,185100,185400,185700,185800,185300,184900,184800,184900,185100,184900,185000,185600,186100,186200,186400,186800,187400,187900,188200,188700,188800,188800,189000,189600,190100,190100,189900,189900,190200,190700,191400,192100,192300,192200,192500,193600,194800,195600,196500,197800,199200,200900,203100,205200,207100,209600,209700,206900,204500,204100,203300,203500,205600,207400,207400,208300,211900,216000,219600,221700,223800,226500,228600,229100,229600,230300,231000,231100,231200,231700,232400,233100,233900,234400,235800,237700,239000,240300,241600,242100
395196,"Wabash, IN",558,50100,50200,50400,50700,51000,51400,51800,52200,52600,53100,53500,54000,54400,54800,55300,55800,56300,56800,57400,58100,58800,59600,60400,61200,61900,62600,63300,63900,64400,64900,65400,65800,66300,66700,67100,67500,67900,68300,68700,69200,69600,70000,70500,70900,71300,71700,72100,72400,72700,73000,73200,73400,73600,73800,74000,74300,74600,75000,75500,76100,76600,77200,77800,78400,79000,79500,80000,80500,81000,81400,81800,82100,82400,82600,82800,83000,83200,83300,83500,83700,83900,84000,84000,84000,83900,83900,83800,83800,83900,84000,84200,84400,84600,84800,85200,85600,86000,86400,86700,86800,86900,87100,87200,87400,87700,87900,88200,88300,88400,88700,89400,90100,90800,91300,91500,91600,91700,91800,91900,92100,92300,92400,92400,92300,92400,92400,92500,92600,92700,92600,92700,92900,93200,93600,93800,94000,94100,94200,94300,94300,94400,94500,94500,94400,94300,94100,93700,93400,93100,92800,92700,92500,92300,92200,92100,92000,91800,91500,91100,90700,90400,90300,90200,90200,90200,90100,90400,90500,90300,90000,90100,90300,90300,90000,89700,89400,89200,89000,88500,88000,87800,87900,88000,88000,88200,88400,88200,87900,87700,87500,87100,87100,87100,87100,87000,86900,86900,86800,86800,87000,87100,87300,87300,87200,87100,87100,87000,86900,86800,86900,87300,87700,87900,87900,88100,88400,88800,88900,88700,88400,88300,88400,88400,88300,88400,88500,88500,88500,88500,88600,89000,89500,89700,90100,90200,90000,89800,89900,90100,90400,90700,91000,91600,91900,92400,92900,93000,92800,92900,93400,94000,94500,95000,95600,96000,96000,96300,96900,97600,98500,99500,100500,101900,102900,103700,104300,104700,106000,106500,106300,106800,108300,108900,109400,109500
394812,"Macomb, IL",559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80600,79200,77900,77100,77300,78300,79200,79700,80400,80700,80000,78700,77700,77400,77100,76300,75700,75100,74300,73200,72400,70800,70500,73000,76000,77100,77700,78200,78400,78300,78100,78100,78100,77900,77100,75900,75200,75300,75800,76600,77300,78100,79000,79800,80500,81000,80700,79900,79500,79300,79300,79600,79900,80200,80400,80500,80400,80000,79100,78100,77800,77700,77500,77400,77400,77000,76400,76200,76200,76200,76300,75900,75400,75700,76500,76800,76800,77100,77700,77900,78000,78400,78200,77500,77000,77100,77700,78400,78900,79500,79900,80000
394749,"Kingsville, TX",560,62900,62900,63000,63100,63300,63400,63500,63700,63900,64100,64300,64500,64700,64800,65000,65200,65400,65700,65900,66200,66500,66800,67000,67300,67500,67700,67900,68200,68500,68800,69000,69300,69700,70000,70300,70600,70900,71200,71500,71800,72100,72400,72800,73100,73400,73700,73900,74200,74400,74500,74600,74700,74800,74900,75000,75100,75100,75100,75100,75100,75000,74900,74800,74800,74700,74600,74600,74600,74600,74500,74500,74500,74500,74500,74400,74300,74400,74400,74500,74600,75100,75900,76700,77400,77900,78500,79100,79600,79900,80100,80200,80300,80500,80900,81500,82200,83000,83700,84400,85100,85900,86700,87600,88300,88800,88900,88600,88300,88300,88600,89100,89600,90200,90800,91300,91800,92200,92400,92500,92600,92700,92900,93100,93400,93700,93700,93600,93500,93600,93800,94200,94600,95000,95200,95200,95200,95300,95500,95800,96000,96400,96800,97200,97700,98300,98600,98500,98400,98400,98400,98300,98400,98500,98600,98600,98600,98700,98600,98400,98400,98500,98400,98300,98400,98400,98300,98400,98300,97700,97200,97200,97200,97000,96800,96900,96700,96100,95700,95400,95200,95000,95200,95600,95800,96000,96300,96400,96400,96700,97000,97100,97000,97100,97500,97700,97800,98100,98600,99000,99300,99700,100000,100200,100300,100900,101700,102300,103000,103500,103700,104200,105200,106100,107100,108400,109300,109800,110300,110900,111300,111500,111800,112000,112300,113000,113500,114100,114800,115700,116500,116700,116700,117200,117900,118500,119200,119900,120800,121700,122800,123900,124500,125100,125900,126300,126500,126700,127400,128300,129300,130200,131400,132900,133900,134800,136100,137300,138200,138700,138400,137700,136700,135500,135400,134800,134000,133600,134100,134600,136200,137400,137900,137800,137800,137800
394815,"Madison, IN",561,91500,90400,89300,88000,86700,85300,83900,82500,81100,79900,78600,77400,76200,75100,74200,73500,72900,72500,72100,72000,71900,71800,71700,71600,71600,71700,71900,72100,72500,72900,73400,73900,74500,75100,75600,76100,76700,77300,77900,78500,79100,79600,80000,80500,80800,81200,81500,81700,82000,82200,82400,82600,82900,83100,83400,83700,84000,84300,84600,84900,85300,85700,86100,86400,86800,87000,87300,87500,87700,87900,88000,88000,88000,88100,88200,88300,88400,88500,88600,88800,88900,89100,89300,89400,89400,89400,89400,89400,89400,89500,89600,89700,89800,89900,90000,90100,90300,90500,90700,90900,91200,91500,91800,92000,92300,92700,93300,93900,94600,95300,95800,96300,96600,96800,96900,97100,97200,97300,97400,97400,97500,97700,97900,98200,98600,99000,99200,99500,99700,99900,100000,100000,100100,100100,100000,100000,100200,100400,100600,100900,101200,101500,101600,101400,101100,100600,100000,98900,97400,95800,94300,92700,91300,89900,88600,87200,85700,84100,82700,81700,81100,81000,80900,81000,81200,81400,81500,81900,82800,83800,84500,85000,84800,84400,84200,84100,83800,83500,83500,83200,82600,82100,82200,82800,83600,84200,84700,84800,84700,84400,84300,84600,85200,85500,85700,86000,86300,86300,86200,86200,86300,86200,85400,84300,83500,83200,82900,82500,82400,82700,83200,83600,84100,84500,85300,86500,87500,88200,89000,89500,89400,89300,89600,90100,90600,91100,91700,92100,92400,92600,92500,92100,92000,91900,91800,92100,92500,92800,93100,93500,93800,94400,95300,96300,96800,97200,97400,97700,98100,98700,99300,99800,100600,101500,102200,102600,103000,103500,104000,104400,105200,107400,111000,114300,116600,118600,119900,121200,123700,127300,129900,131400,131900,132100,132000
394491,"Columbus, NE",562,69600,69800,70100,70300,70600,70900,71200,71400,71600,71700,71800,71900,72000,72200,72400,72600,72900,73100,73200,73400,73500,73500,73500,73500,73600,73800,74000,74300,74600,74900,75200,75600,75800,76000,76200,76400,76700,77100,77500,78000,78500,79000,79500,79900,80300,80600,80800,81000,81400,81800,82400,83000,83600,84200,84700,85200,85600,85800,85900,86000,86200,86600,87200,87700,88300,88800,89300,89600,89700,89700,89500,89300,89300,89500,89900,90400,90800,91300,91600,91700,91400,90800,90200,89700,89500,89800,90600,91600,92700,93700,94600,95500,96100,96300,96300,96100,96200,96600,97100,97200,97000,96400,95700,95400,96000,98300,102000,105900,107800,106900,104200,101000,98100,96100,94900,94500,94500,94600,94800,95000,95300,96100,97300,98500,99800,101000,102100,103100,103800,104200,104600,104600,104300,104500,105000,105300,105600,105800,105700,105300,104500,103500,102400,101100,99500,98500,98000,97700,97500,97400,97100,96800,96200,95700,95400,94800,93900,93300,93300,93900,95100,96600,98200,99600,101600,103000,102500,104000,108800,112400,113700,115000,115400,115300,115100,114900,114700,114600,114300,113500,112400,111900,112200,112400,112700,113400,114000,114500,115000,116000,117500,118700,119200,119600,120400,120900,121200,121600,121800,121900,121700,121500,121700,122000,121800,121800,122200,122700,123000,123500,124300,125400,126300,127000,128300,129700,130600,131500,132600,133400,134000,134400,134400,134600,135100,135500,135900,135900,136100,136700,137600,138300,138800,139100,139700,140600,141900,143200,144000,144500,144700,144900,145200,146000,147100,148500,150400,152300,153300,154700,156300,158200,160100,161500,162400,163400,164000,164100,163800,163100,162300,162100,163000,164100,164600,165200,166000,166700,167700,169100,170400,171400,172300,173100,173400
394855,"Miami, OK",563,41400,41600,41800,42000,42200,42300,42500,42700,42900,43100,43300,43500,43800,44000,44300,44600,44900,45300,45800,46300,46800,47400,48100,48600,49200,49800,50200,50600,50900,51100,51200,51300,51300,51300,51300,51300,51200,51200,51300,51300,51400,51400,51500,51600,51700,51800,51900,52000,52100,52200,52400,52500,52700,52900,53100,53400,53700,54000,54300,54600,54900,55200,55400,55500,55600,55700,55800,55900,56000,56100,56200,56500,56700,57000,57400,57800,58200,58600,59000,59500,60100,60600,60900,61200,61400,61400,61400,61300,61200,61100,61000,60900,60700,60600,60500,60400,60400,60400,60600,60800,61100,61400,61600,61900,62300,62600,63100,63500,64000,64600,65200,65800,66300,66900,67400,68000,68500,69100,69700,70400,71000,71600,72100,72500,72700,72700,72600,72600,72500,72500,72500,72400,72200,72100,72000,72000,72100,72400,72800,73200,73500,73800,74000,73900,73600,73400,73100,72800,72600,72500,72200,72000,71800,71600,71600,71500,71400,71400,71300,71400,71700,71800,71900,71900,72100,72300,72100,72200,73200,73800,73700,73500,73500,73500,73700,73400,72900,72000,71200,70400,69600,69000,68800,68600,67900,67300,66900,66600,66500,66700,66800,66700,66200,65800,65800,66000,65900,66100,66500,66900,67100,67200,67300,67500,67800,68100,68100,67900,67700,67200,66500,66000,65800,65500,65400,65400,65100,64800,64500,64400,64400,64400,64400,64600,64900,65000,65300,65600,65900,66000,66100,66100,66200,66400,66500,66500,66400,66200,66300,66300,66300,66500,67100,67500,68000,68300,68600,69100,69600,70100,70600,71000,71600,72000,72000,72200,72700,73100,73100,73000,72900,73000,73100,73200,73300,73400,73400,73400,73500,73600,73900,73700,73200,73000,73000
395207,"Washington, IN",564,88200,87100,85900,84800,83700,82600,81600,80500,79600,78600,77900,77200,76600,76100,75700,75300,75000,74800,74600,74500,74300,74300,74400,74500,74600,74800,74900,75100,75300,75500,75700,76000,76100,76300,76500,76700,76900,77100,77400,77600,77800,78100,78300,78500,78600,78800,79000,79200,79500,79800,80100,80400,80600,80900,81100,81400,81500,81700,82000,82200,82500,82800,83200,83500,83800,84000,84300,84500,84700,85000,85200,85600,86000,86400,86800,87200,87700,88100,88400,88900,89500,89900,89800,89700,89500,89100,88600,88200,87900,87700,87600,87500,87600,87700,87900,88100,88300,88600,88900,89400,89800,90200,90600,90900,91100,91500,91800,92200,92600,92900,93200,93500,93600,93700,93800,93800,93600,93500,93400,93400,93300,93200,93300,93400,93400,93500,93600,93600,93600,93600,93600,93700,93700,93700,93600,93300,93000,92700,92500,92500,92500,92500,92500,92300,91900,91200,90300,89200,88200,87400,86600,85800,85100,84300,83500,82700,81800,81000,80200,79600,79200,78900,78700,78400,78200,78100,78000,78000,78100,78500,79000,79300,79300,79200,79000,78800,78500,78100,77600,77200,77100,77000,77100,77200,77200,77400,77600,77500,77300,77200,77100,77300,77500,77600,77500,77800,77900,77900,78100,78400,78500,78800,79200,79000,78600,78500,78900,79300,79600,79700,79700,80000,80500,80800,80800,81000,81400,81900,82500,82700,82800,83000,83500,83800,84400,84700,84900,84900,85300,85900,86300,86500,87100,87700,87700,87700,88100,88400,88400,88800,89700,90100,90300,90500,91000,91400,92100,92900,93700,94200,94600,95000,95700,96500,97300,98000,98300,98800,99600,100400,100400,102200,106800,111900,113800,114500,114600,115300,116700,118300,119300,120000,120600,120600,120000
394730,"Juneau, AK",565,163600,162600,161600,160500,159500,158600,157600,156900,156200,155700,155200,154700,154300,154000,153900,153800,153900,154200,154600,155300,156200,157300,158400,159400,160600,161900,163200,164600,165900,167300,168700,170100,171600,173000,174200,175400,176400,177500,178500,179500,180500,181600,182800,184000,185500,186900,188300,189600,190900,192100,193400,194600,195900,197300,198700,200200,201800,203400,204900,206300,207700,209000,210100,211300,212400,213500,214600,215800,216900,217900,218700,219400,219900,220300,220600,220900,221100,221400,221800,221700,221000,220800,221200,221700,222300,223400,224800,226700,229000,231400,233700,235700,237500,239100,240600,242500,244700,247200,249800,252400,254600,256300,257800,259500,261600,263900,266400,269300,272200,275100,277700,280400,283100,285800,288400,290900,293300,295500,297600,299500,301500,303300,305100,307100,309100,311100,312900,314500,315900,317200,318400,319400,319400,318200,315900,312700,308900,305800,304000,303800,304900,306400,307700,308600,308900,309400,310300,311300,311700,312000,312600,313100,313600,314200,314900,315400,315400,315000,314500,314000,313300,312600,311800,310800,309700,309200,309500,309200,308900,309800,311200,312900,315500,318100,320400,321900,321600,320400,319300,318700,318800,318900,318800,319500,321600,323900,325400,326600,328700,329400,328100,327300,328200,330000,332600,334700,335500,336600,336900,336400,337200,339000,340300,341500,342400,342500,342600,342500,341700,340700,340200,340300,339500,338700,340000,342500,345400,347800,348700,349600,351500,351500,351200,352300,353500,353200,353200,354400,355700,356700,358500,359900,360100,361100,364000,366100,366900,369000,371600,372500,372500,372500,372900,374300,376100,377600,378000,378300,378800,379900,380700,381300,381700,382300,382900,382500,381200,380600,381500,383600,387000,391200,394000,395200,395500,395600,395200,394800,394900,395800,395700,395100,394700,394300,393700
394310,"Albert Lea, MN",566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100500,98500,96300,95600,95500,95000,94000,93300,93400,93900,93900,93000,92500,93200,94100,94300,94900,95200,94500,93200,92600,92400,92400,92400,92800,93500,94100,94500,95000,94800,94100,93400,93000,93200,94100,95400,96700,98200,99800,101200,102400,103200,103100,102900,103100,103000,102700,102900,103600,104500,105200,105600,106100,106300,106900,108300,110000,111600,113700,115500,116200,116500
394786,"Lewisburg, TN",567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83700,85900,88000,89000,88400,86700,85100,84400,84900,86300,87800,88800,89300,90100,91600,93300,94900,96400,97900,98900,99500,100100,101000,102400,104200,106400,109200,112200,114300,115600,116300,116600,116500,116100,115600,115500,115500,115700,116200,116800,116700,116000,115200,114100,112600,110900,109900,109600,109900,110600,111800,113300,114500,114900,114500,113300,111500,109800,108900,108100,108100,109300,109500,107900,106900,105700,103000,100900,101200,102700,103800,103900,103400,103100,103000,103300,104200,105900,107400,107600,106400,105800,106000,105900,105200,105000,105800,107000,108000,108900,108900,108500,108200,108100,108000,107900,107600,108000,109100,108900,108000,108000,108700,109100,108900,107200,104800,104700,106600,107000,106300,108300,110200,109400,109100,110500,112500,115300,118100,120000,121100,120900,120900,121000,121000,121600,123000,123700,125600,127200,128100,129900,132800,134500,136400,138500,140600,143200,147500,153200,157100,159400,162700,166000,168100,170800,173800,177000,179800,182500,184400,185100,186000,188100,190500,189700,188600,190400,193300,193400,193800,195300,197500,199900,201300,201500,201700,201900,202600,204500
394725,"Jesup, GA",568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102200,101100,98000,94800,92500,91300,91000,91100,91300,91500,91500,91600,92100,93200,94600,96000,97200,97900,98300,98300,97900,97200,96300,95700,95600,96100,97000,98100,99000,99400,99500,99600,99400,99000,98300,97700,97300,97100,97100,97000,96600,96000,95800,96000,96400,96500,96700,97000,97500,98100,99000,99900,100400,100700,100900,101100,100900,100500,100200,100200,100200,100200,100600,100200,99600,100200,101000,100600,100300,99700,98500,97000,96000,94900,93200,91600,91300,91700,91600,90900,90100,89400,88900,88600,88400,87900,87200,87100,87000,86600,86300,86800,87100,87500,87500,87600,87400,87500,87900,88700,89300,89300,88800,88200,88000,89000,90500,91200,91300,91800,92800,94000,95300,95900,95700,95600,95200,95000,94900,95300,96000,97500,99600,101800,102500,102500,102500,102000,101500,101300,100800,99900,99700,99600,99300,99000,99000,99600,100200,100500,100100,99800,100500,101500,102800,102100,98700,94700,92700,92200,93700,96900,101100,104400,106700,108300,109400,111800,115300,117500,118200,118800,119600,121200,122200,121200,120100,120200,120400,120200
394751,"Kirksville, MO",569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163400,158700,152400,146200,139700,132200,124100,115900,108100,100800,93800,87900,84700,83700,83600,83900,84200,84100,83600,82900,81400,79800,79300,79700,80000,80200,80300,80200,79900,79300,78400,77400,76600,76300,76400,76600,76600,76800,76900,77000,76800,76600,76000,75400,74900,74700,74900,75300,75500,75600,75900,75900,75600,75600,75600,75400,75200,75000,74700,74400,74600,74800,75000,75300,75500,75600,75700,75900,76200,76900,77400,77700,77900,77900,77800,77900,78500,78900,78900,78800,78700,78900,79500,80000,80100,80400,80700,81000,81500,82100,82800,83300,83700,84200,84900,85700,86400,86500,86200,86500,86800,87300,87700,88100,88400,88800,89600,90200,91000,92700,94800,95600,95700,95900,98000,102100,107200,110600,112400,113400,114900,116600,118100,119800,122100,123900,124500,124400
395100,"Silver City, NM",570,106700,106800,106900,107000,107200,107300,107400,107500,107700,107800,107900,107800,107800,107700,107600,107500,107400,107300,107100,106900,106800,106700,106500,106200,106000,105700,105500,105400,105300,105300,105300,105300,105500,105700,105900,106000,106200,106400,106700,107100,107400,107800,108200,108500,109000,109400,109800,110100,110400,110700,111100,111400,111800,112200,112600,113100,113700,114200,114700,115200,115600,116100,116600,117100,117700,118300,118800,119300,119800,120300,120700,121000,121200,121400,121700,121900,122200,122400,122600,122600,122000,121500,121400,121400,121600,121900,122300,122600,122800,122900,123000,122900,122900,123000,123500,124400,125900,127900,129900,131900,133600,134900,136000,137200,138300,139200,139700,139400,138300,136500,134700,133000,131900,131400,131500,131900,132600,133500,134500,135900,137400,139200,140900,142400,143800,145200,146600,148100,149600,151300,153000,154500,155800,156800,157400,157600,157400,157000,156600,156300,155600,154900,154400,153700,152800,152100,151500,151100,150800,150600,150500,150300,149700,149100,148900,148500,148000,147600,147500,147500,147900,148200,148600,148700,149300,149500,149000,148900,149800,150000,150100,150500,150700,150400,149600,148900,148800,148400,147700,146700,145500,144400,143600,142600,141200,139800,138500,137500,137200,137200,136900,136800,136700,136500,136100,135800,136100,136500,136700,136300,136000,136300,136700,136700,136700,137100,137200,137200,137700,139700,142200,143400,143100,143200,144500,146400,147900,148000,147500,147200,145900,143600,141600,141400,141700,141700,140600,138900,137200,136400,136600,136900,136500,135700,135800,136400,137200,137400,137500,138300,140100,142600,145700,149200,152400,154000,155300,156400,155300,153600,153100,152500,151400,151000,151000,151100,151300,152000,152400,153800,156100,157900,158500,159600,161500,163500,163700,163200,164600,167100,168200,167200,166100,166800,169000
394846,"McPherson, KS",571,69700,70300,71000,71600,72200,72800,73500,74100,74800,75600,76300,77100,77800,78500,79200,79900,80500,81100,81700,82300,83100,83900,84600,85400,86300,87200,88100,88900,89700,90400,91000,91600,92300,92900,93500,94000,94500,95000,95400,95700,95900,96000,96200,96300,96500,96700,97000,97200,97500,97800,98100,98300,98500,98600,98700,98900,99200,99500,99900,100300,100700,101200,101600,102000,102200,102400,102500,102600,102700,102800,102900,103100,103300,103500,103700,103800,103700,103600,103500,103400,103500,103800,103900,103600,103300,103100,103400,103800,104300,104800,105200,105500,105700,105900,106300,106800,107300,107900,108500,109400,110700,112500,114300,116000,117500,118600,119400,119900,119900,119500,118500,117400,116300,115500,115000,114800,114700,114600,114800,115300,116100,116900,117900,118900,119900,120700,121300,121800,122300,122700,123000,123400,123900,124400,124800,125100,125500,125600,125600,125500,125500,125600,125600,125700,125900,126000,126100,126200,126200,126100,125900,125800,125900,126000,126000,126200,126300,126300,126100,125900,125600,125200,124800,124500,124200,124000,124200,124200,123700,123500,123800,123500,123000,123200,123400,123100,123300,123900,124000,123200,122700,122600,122700,122900,123200,123400,123800,124100,124100,124000,123800,123700,123900,123900,124000,123900,123300,122600,122200,122000,121500,120300,119200,119000,119100,119100,119000,119400,120500,121600,122100,122500,122400,122200,122700,123200,123200,123100,122900,122400,122200,122000,121800,122000,122700,123300,123700,124000,124400,124700,125000,125300,125700,126000,126200,126400,126700,127300,128300,129500,130300,130900,131400,131700,131700,131600,131700,131900,132100,132400,132800,133700,134700,135400,135900,136300,136600,137200,137900,138000,138300,138700,138800,138500,139200,140300,141300,142200,143000,143100,143700,144600,145400,146200,146900
395093,"Sheridan, WY",572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213100,214700,221100,227800,230700,231300,231800,232600,233700,232700,230900,231600,233900,234000,233300,234400,235600,235700,235600,237100,239000,239500,237500,236200,237200,239300,239800,238600,238200,239700,241400,240700,237400,232500,228300,224700,222500,221400,220200,218700,218300,218600,218500,218100,218500,219800,220500,221100,222300,223500,224500,225700,226900,228200,230400,233100,235900,238200,239500,239800,240000,239800,239300,239300,239500,239500,239500,239500,240100,240700,239900,238600,238600,239400,240400,240500,240200,240000,240400,240700,241600,242400,242900,243000,243600,244100,244500,245000,245800,245900,246200,248300,250900,252600,253800,254800,255200,254700,254100,254600,256400,258800,259900,259700
395206,"Washington Court House, OH",573,69000,68900,68800,68700,68600,68500,68400,68300,68300,68300,68400,68400,68400,68600,68800,69000,69300,69700,70200,70700,71300,71900,72500,73100,73600,74200,74700,75300,75800,76200,76700,77200,77700,78100,78500,78900,79300,79600,79900,80100,80400,80600,80900,81200,81500,81900,82400,82800,83200,83600,84000,84400,84900,85300,85800,86300,86800,87300,87800,88300,88700,89100,89500,89900,90200,90400,90700,90900,91200,91400,91600,91900,92000,92200,92400,92500,92600,92600,92700,92900,93000,93200,93400,93700,94100,94600,95200,95900,96700,97500,98300,99100,99700,100400,100900,101400,101800,102100,102300,102400,102400,102300,102200,102000,101800,101700,101600,101500,101600,101800,102100,102500,102900,103400,103900,104400,105000,105500,106000,106600,107200,107800,108200,108500,108800,109000,109100,109000,109000,108800,108500,108200,108000,107600,107100,106600,106200,106000,105900,105900,106000,106000,105700,105400,105100,104500,103800,103300,103000,102700,102500,102300,102300,102100,101800,101700,101600,101400,101000,100500,99800,99200,98500,98000,97400,96900,97100,96600,95100,94200,94200,94200,93800,93200,92600,91700,90800,90000,89200,88200,87500,87200,87000,86600,86300,86100,85900,85400,84800,84200,83500,83000,83100,83100,82900,82700,82700,82700,82900,83200,83400,83500,83600,84000,84600,85000,85300,85500,85800,86200,86800,87300,87900,88700,89600,90300,90900,91300,91200,91200,91200,91200,91100,91000,91000,91200,91500,91800,92000,92000,92100,92400,92500,92500,92600,92900,93400,93900,94700,95700,96500,97100,97900,98500,98700,98900,99000,99500,100200,100900,101600,102500,103600,104900,105900,106800,107600,108400,109000,109000,108800,108900,109000,109000,109500,110200,110700,111400,112800,114300,115800,117400,119000,119900,119900
